symbol,type,entry_price,entry_time,position_size,strategy,timeframe,stop_loss,take_profit,exit_price,exit_time,profit,exit_reason,fees
BTCUSDT,SHORT,109019.13,2025-07-07 01:45:00,0.004586351037657335,RSIStrategy,15m,111199.5126,102477.9822,111396.0,2025-07-09 19:30:00,-11.912061351067445,stop_loss,1.0109011601908764
BTCUSDT,SHORT,109445.57,2025-07-07 02:00:00,0.004568480935317893,RSIStrategy,30m,111634.4814,102878.8358,111650.25,2025-07-09 19:30:00,-11.082110587025099,stop_loss,1.0100720385484765
BTCUSDT,SHORT,109364.53,2025-07-07 02:00:00,0.004571866216587773,RSIStrategy,1h,111551.8206,102802.65819999999,111650.25,2025-07-09 19:00:00,-11.460456054627588,stop_loss,1.010450006048579
BTCUSDT,SHORT,109368.17,2025-07-07 02:00:00,0.00457171405537827,RSIStrategy,2h,111555.5334,102806.07979999999,111650.25,2025-07-09 18:00:00,-11.443450228709146,stop_loss,1.0104330172114977
BTCUSDT,SHORT,108697.74,2025-07-09 04:00:00,0.004599911644897124,RSIStrategy,4h,110871.69480000001,102175.8756,111650.25,2025-07-09 16:00:00,-14.594866415805859,stop_loss,1.0135812851306751
BTCUSDT,SHORT,109019.13,2025-07-07 01:45:00,0.004586351037657335,RSIDivergenceStrategy,15m,111199.5126,102477.9822,111396.0,2025-07-09 19:30:00,-11.912061351067445,stop_loss,1.0109011601908764
BTCUSDT,SHORT,109445.57,2025-07-07 02:00:00,0.004568480935317893,RSIDivergenceStrategy,30m,111634.4814,102878.8358,111650.25,2025-07-09 19:30:00,-11.082110587025099,stop_loss,1.0100720385484765
BTCUSDT,SHORT,109364.53,2025-07-07 02:00:00,0.004571866216587773,RSIDivergenceStrategy,1h,111551.8206,102802.65819999999,111650.25,2025-07-09 19:00:00,-11.460456054627588,stop_loss,1.010450006048579
BTCUSDT,SHORT,109368.17,2025-07-07 02:00:00,0.00457171405537827,RSIDivergenceStrategy,2h,111555.5334,102806.07979999999,111650.25,2025-07-09 18:00:00,-11.443450228709146,stop_loss,1.0104330172114977
BTCUSDT,SHORT,108697.74,2025-07-09 04:00:00,0.004599911644897124,RSIDivergenceStrategy,4h,110871.69480000001,102175.8756,111650.25,2025-07-09 16:00:00,-14.594866415805859,stop_loss,1.0135812851306751
BTCUSDT,SHORT,109019.13,2025-07-07 01:45:00,0.004586351037657335,MovingAverageCrossover,15m,111199.5126,102477.9822,111396.0,2025-07-09 19:30:00,-11.912061351067445,stop_loss,1.0109011601908764
BTCUSDT,SHORT,108420.0,2025-07-07 13:15:00,0.004611695259177273,MovingAverageCrossover,15m,110588.40000000001,101914.79999999999,111396.0,2025-07-09 19:30:00,-14.738129496402877,stop_loss,1.0137244050913115
BTCUSDT,SHORT,108907.37,2025-07-08 11:15:00,0.004591057519798706,MovingAverageCrossover,15m,111085.5174,102372.92779999999,111396.0,2025-07-09 19:30:00,-12.436868918972172,stop_loss,1.0114254434754966
BTCUSDT,SHORT,108643.49,2025-07-08 14:00:00,0.00460220856307175,MovingAverageCrossover,15m,110816.3598,102124.8806,111396.0,2025-07-09 19:30:00,-13.68029271703254,stop_loss,1.0126676250919409
BTCUSDT,LONG,108144.0,2025-07-07 13:30:00,0.0046234650096168076,MovingAverageCrossover,15m,105981.12,114632.64,115596.79,2025-07-10 21:15:00,33.42325607523299,take_profit,1.0344577137890223
BTCUSDT,LONG,108884.11,2025-07-08 11:00:00,0.004592038268944844,MovingAverageCrossover,15m,106706.4278,115417.1566,115596.79,2025-07-10 21:15:00,29.794058563733465,take_profit,1.0308248834471807
BTCUSDT,LONG,109088.95,2025-07-08 13:45:00,0.0045834156438392705,MovingAverageCrossover,15m,106907.171,115634.287,116347.04,2025-07-10 21:30:00,32.23357640714296,take_profit,1.0332668432503933
BTCUSDT,SHORT,116487.51,2025-07-11 03:30:00,0.00431062675241433,MovingAverageCrossover,15m,118817.26019999999,109498.2594,119068.88,2025-07-13 14:15:00,-12.142718256315966,stop_loss,1.0153956764361434
BTCUSDT,SHORT,116618.0,2025-07-11 04:00:00,0.004305803365930918,MovingAverageCrossover,15m,118950.36,109620.92,119068.88,2025-07-13 14:15:00,-11.567828714702545,stop_loss,1.0148213612097563
BTCUSDT,SHORT,117005.18,2025-07-15 06:30:00,0.004281422835976842,MovingAverageCrossover,15m,119345.2836,109984.86919999999,119470.17,2025-07-16 15:15:00,-11.566115440090194,stop_loss,1.012450963635616
BTCUSDT,LONG,116553.18,2025-07-11 03:15:00,0.004308197999643869,MovingAverageCrossover,15m,114222.11639999998,123546.3708,133321.81,2025-07-17 18:15:00,71.16606729068916,take_profit,1.0765109320790316
BTCUSDT,LONG,116855.86,2025-07-11 03:45:00,0.004297038906975925,MovingAverageCrossover,15m,114518.74279999999,123867.21160000001,133321.81,2025-07-17 18:15:00,69.67980460867363,take_profit,1.0750231816465838
BTCUSDT,LONG,117022.16,2025-07-15 06:45:00,0.0042808015984287144,MovingAverageCrossover,15m,114681.7168,124043.48960000002,133321.81,2025-07-17 18:15:00,68.70389490689558,take_profit,1.0716728669329902
BTCUSDT,LONG,118083.19,2025-07-23 17:45:00,0.0043261689673855285,MovingAverageCrossover,15m,115721.5262,125168.18140000002,115399.99,2025-07-25 03:30:00,-12.618064261011327,stop_loss,1.0100876877224896
BTCUSDT,LONG,117732.41,2025-07-23 16:45:00,0.004339058651291426,MovingAverageCrossover,15m,115377.76180000001,124796.3546,115237.93,2025-07-25 04:00:00,-11.834566993744787,stop_loss,1.0108719692713048
BTCUSDT,SHORT,115391.85,2025-07-25 06:30:00,0.004416474825433092,MovingAverageCrossover,15m,117699.687,108468.33899999999,117715.66,2025-07-26 10:15:00,-11.292561813624056,stop_loss,1.029513449534393
BTCUSDT,LONG,118150.0,2025-07-26 16:15:00,0.004308595619927806,MovingAverageCrossover,15m,115787.0,125239.0,113700.0,2025-07-31 02:15:00,-20.172198403159,stop_loss,0.9989478944802619
BTCUSDT,LONG,117990.39,2025-07-26 17:30:00,0.004314424017875272,MovingAverageCrossover,15m,115630.5822,125069.8134,113700.0,2025-07-31 02:15:00,-19.510172245378776,stop_loss,0.9996105833268889
BTCUSDT,LONG,118041.4,2025-07-28 14:15:00,0.004312559597687509,MovingAverageCrossover,15m,115680.57199999999,125123.884,113700.0,2025-07-31 02:15:00,-19.72194483615207,stop_loss,0.9993985987515401
BTCUSDT,SHORT,117790.46,2025-07-23 16:30:00,0.00433692025778564,MovingAverageCrossover,15m,120146.26920000001,110723.0324,121816.87,2025-07-31 03:00:00,-18.50137697854156,stop_loss,1.039157883390929
BTCUSDT,SHORT,117840.8,2025-07-23 17:30:00,0.0043350675839597935,MovingAverageCrossover,15m,120197.61600000001,110770.352,121816.87,2025-07-31 03:00:00,-18.275464365019317,stop_loss,1.0389321964643334
BTCUSDT,SHORT,118063.65,2025-07-26 16:30:00,0.004311746862768264,MovingAverageCrossover,15m,120424.923,110979.83099999999,121816.87,2025-07-31 03:00:00,-17.217238639828327,stop_loss,1.0343040795492198
BTCUSDT,SHORT,118039.99,2025-07-26 17:45:00,0.0043126111116619905,MovingAverageCrossover,15m,120400.78980000001,110957.5906,121816.87,2025-07-31 03:00:00,-17.32262401505825,stop_loss,1.0344093596443544
BTCUSDT,SHORT,118389.75,2025-07-28 13:45:00,0.004299870322341844,MovingAverageCrossover,15m,120757.545,111286.36499999999,121816.87,2025-07-31 03:00:00,-15.769028895672205,stop_loss,1.0328573165680448
BTCUSDT,LONG,118365.97,2025-07-31 16:00:00,0.004238854039514311,MovingAverageCrossover,15m,115998.6506,125467.92820000001,115988.82,2025-07-31 21:45:00,-11.06978762830245,stop_loss,0.9933957482710282
BTCUSDT,LONG,116544.51,2025-07-31 21:00:00,0.004305102574763323,MovingAverageCrossover,15m,114213.61979999999,123537.1806,114114.14,2025-08-01 18:00:00,-11.45600129263395,stop_loss,0.993009148006432
BTCUSDT,LONG,115299.99,2025-07-25 06:45:00,0.0044199934500007455,MovingAverageCrossover,15m,112993.9902,122217.9894,112840.7,2025-08-02 15:45:00,-11.87842604713102,stop_loss,1.0083803554786506
BTCUSDT,SHORT,112488.61,2025-08-02 18:30:00,0.0044450354513859355,MovingAverageCrossover,15m,114738.38220000001,105739.2934,114890.78,2025-08-04 00:45:00,-11.688440259720254,stop_loss,1.0107094494645086
BTCUSDT,SHORT,112625.17,2025-08-03 00:30:00,0.004439645767701185,MovingAverageCrossover,15m,114877.6734,105867.6598,114890.78,2025-08-04 00:45:00,-11.068596072263496,stop_loss,1.0100902245020142
BTCUSDT,SHORT,112840.7,2025-08-02 15:45:00,0.004436429237229856,MovingAverageCrossover,15m,115097.514,106070.25799999999,115229.11,2025-08-04 14:00:00,-11.607827527705632,stop_loss,1.0118155732134582
BTCUSDT,SHORT,113396.05,2025-08-01 19:15:00,0.0044147021049629415,MovingAverageCrossover,15m,115663.971,106592.287,115676.09,2025-08-04 17:00:00,-11.076982646046043,stop_loss,1.0112852586463656
BTCUSDT,SHORT,113262.68,2025-08-02 14:15:00,0.004419900541197533,MovingAverageCrossover,15m,115527.93359999999,106466.91919999999,115676.09,2025-08-04 17:00:00,-11.678918758555652,stop_loss,1.0118865934240975
BTCUSDT,SHORT,109445.57,2025-07-07 02:00:00,0.004568480935317893,MovingAverageCrossover,30m,111634.4814,102878.8358,111650.25,2025-07-09 19:30:00,-11.082110587025099,stop_loss,1.0100720385484765
BTCUSDT,SHORT,108484.0,2025-07-08 14:00:00,0.00460897459533203,MovingAverageCrossover,30m,110653.68000000001,101974.95999999999,111650.25,2025-07-09 19:30:00,-15.607758978282511,stop_loss,1.01459316581247
BTCUSDT,LONG,109088.95,2025-07-08 13:30:00,0.0045834156438392705,MovingAverageCrossover,30m,106907.171,115634.287,116480.01,2025-07-10 21:30:00,32.842423728526114,take_profit,1.0338763000285547
BTCUSDT,SHORT,116890.04,2025-07-11 04:30:00,0.004280156185318791,MovingAverageCrossover,30m,119227.84079999999,109876.63759999999,119280.01,2025-07-13 19:00:00,-11.240289578520905,stop_loss,1.0108447002945482
BTCUSDT,SHORT,119068.88,2025-07-13 14:00:00,0.0042018336588717465,MovingAverageCrossover,30m,121450.25760000001,111924.7472,122342.23,2025-07-14 05:00:00,-14.768441534891384,stop_loss,1.01436932762359
BTCUSDT,LONG,122402.48,2025-07-14 06:00:00,0.004076773535572892,MovingAverageCrossover,30m,119954.4304,129746.6288,119826.01,2025-07-14 15:30:00,-11.491195408791276,stop_loss,0.9875106975937828
BTCUSDT,LONG,119940.15,2025-07-14 03:00:00,0.004166624881069724,MovingAverageCrossover,30m,117541.347,127136.559,117468.08,2025-07-15 03:00:00,-11.289379407834724,stop_loss,0.9891910380887237
BTCUSDT,SHORT,117286.32,2025-07-15 04:00:00,0.004244895418422701,MovingAverageCrossover,30m,119632.0464,110249.1408,119876.62,2025-07-16 20:30:00,-12.002284479765931,stop_loss,1.0067318774256582
BTCUSDT,LONG,116550.73,2025-07-11 04:00:00,0.004292616851976482,MovingAverageCrossover,30m,114219.7154,123543.7738,133321.81,2025-07-17 18:00:00,70.91921355779559,take_profit,1.0726070760501676
BTCUSDT,LONG,118310.0,2025-07-13 13:00:00,0.004228785628502755,MovingAverageCrossover,30m,115943.8,125408.6,133321.81,2025-07-17 18:00:00,62.41762940401179,take_profit,1.0640969818021357
BTCUSDT,SHORT,120758.73,2025-07-14 03:30:00,0.00413838082952044,MovingAverageCrossover,30m,123173.9046,113513.20619999999,133321.81,2025-07-17 18:00:00,-53.04229146762186,stop_loss,1.0514820358902013
BTCUSDT,SHORT,122346.37,2025-07-14 07:00:00,0.004078643209050585,MovingAverageCrossover,30m,124793.2974,115005.5878,133321.81,2025-07-17 18:00:00,-45.80768310846948,stop_loss,1.0427792861273226
BTCUSDT,LONG,117486.86,2025-07-15 04:30:00,0.004237649745781434,MovingAverageCrossover,30m,115137.1228,124536.07160000001,133321.81,2025-07-17 18:00:00,66.04013254529643,take_profit,1.0628392966652793
BTCUSDT,LONG,117945.33,2025-07-26 11:00:00,0.004258705268230809,MovingAverageCrossover,30m,115586.4234,125022.04980000001,113700.0,2025-07-31 02:00:00,-19.06611842361037,stop_loss,0.9865091872320643
BTCUSDT,LONG,118078.19,2025-07-26 13:00:00,0.004253913430026504,MovingAverageCrossover,30m,115716.6262,125162.88140000001,113700.0,2025-07-31 02:00:00,-19.61040559543598,stop_loss,0.9859643552282347
BTCUSDT,LONG,118130.11,2025-07-26 15:30:00,0.00425204376965552,MovingAverageCrossover,30m,115767.50779999999,125217.91660000001,113700.0,2025-07-31 02:00:00,-19.822773399232673,stop_loss,0.985751774844054
BTCUSDT,LONG,117550.1,2025-07-28 18:00:00,0.0042730239977186,MovingAverageCrossover,30m,115199.098,124603.10600000001,113700.0,2025-07-31 02:00:00,-17.439706920391234,stop_loss,0.9881372267748261
BTCUSDT,SHORT,117940.19,2025-07-26 12:00:00,0.0042588908686192655,MovingAverageCrossover,30m,120298.99380000001,110863.77859999999,122189.0,2025-07-31 03:00:00,-19.117902126078153,stop_loss,1.0226840145799407
BTCUSDT,SHORT,118125.24,2025-07-26 13:30:00,0.004252219070490111,MovingAverageCrossover,30m,120487.7448,111037.7256,122189.0,2025-07-31 03:00:00,-18.301866564133206,stop_loss,1.0218687942383373
BTCUSDT,SHORT,118150.0,2025-07-26 16:00:00,0.004251327957970556,MovingAverageCrossover,30m,120513.0,111061.0,122189.0,2025-07-31 03:00:00,-18.192873532333763,stop_loss,1.0217599100906856
BTCUSDT,SHORT,117900.97,2025-07-28 17:00:00,0.0042603075974202865,MovingAverageCrossover,30m,120258.9894,110826.9118,122189.0,2025-07-31 03:00:00,-19.291183910221516,stop_loss,1.0228571232554087
BTCUSDT,SHORT,109364.53,2025-07-07 02:00:00,0.004571866216587773,MovingAverageCrossover,1h,111551.8206,102802.65819999999,111650.25,2025-07-09 19:00:00,-11.460456054627588,stop_loss,1.010450006048579
BTCUSDT,SHORT,109184.54,2025-07-09 17:00:00,0.004579402908140658,MovingAverageCrossover,1h,111368.23079999999,102633.46759999999,111650.25,2025-07-09 19:00:00,-12.302771024176163,stop_loss,1.0112914795446315
BTCUSDT,LONG,109066.0,2025-07-09 15:00:00,0.004584380100122861,MovingAverageCrossover,1h,106884.68,115609.96,116480.01,2025-07-10 21:00:00,32.95465126620576,take_profit,1.033988639906112
BTCUSDT,SHORT,113449.99,2025-07-10 18:00:00,0.004396755245602576,MovingAverageCrossover,1h,115718.98980000001,106642.9906,116480.01,2025-07-10 21:00:00,-14.333202262902072,stop_loss,1.0109459336214004
BTCUSDT,LONG,112642.43,2025-07-10 16:00:00,0.0044282766151800875,MovingAverageCrossover,1h,110389.5814,119400.9758,119641.12,2025-07-14 02:00:00,29.963519451338723,take_profit,1.0286158125560145
BTCUSDT,LONG,119623.64,2025-07-17 18:00:00,0.00419015076843333,MovingAverageCrossover,1h,117231.1672,126801.05840000001,137595.16,2025-07-18 12:00:00,74.22559278543947,take_profit,1.0777855524754991
BTCUSDT,SHORT,118913.26,2025-07-17 19:00:00,0.0042151824537380615,MovingAverageCrossover,1h,121291.5252,111778.46439999998,137595.16,2025-07-18 12:00:00,-79.8288468737092,stop_loss,1.0812297912200735
BTCUSDT,SHORT,116113.2,2025-07-25 04:00:00,0.004314418381065878,MovingAverageCrossover,1h,118435.46399999999,109146.408,118576.42,2025-07-27 15:00:00,-11.639910854982464,stop_loss,1.0125492103733662
BTCUSDT,LONG,119013.61,2025-07-27 16:00:00,0.0042043840937320475,MovingAverageCrossover,1h,116633.3378,126154.4266,116231.95,2025-07-30 19:00:00,-12.68422974875579,stop_loss,0.9890626905850881
BTCUSDT,SHORT,118953.82,2025-07-27 19:00:00,0.004206497351843172,MovingAverageCrossover,1h,121332.89640000001,111816.5908,121939.06,2025-07-31 05:00:00,-13.570719416414146,stop_loss,1.013315261797875
BTCUSDT,LONG,115619.8,2025-08-01 14:00:00,0.004316442178271982,MovingAverageCrossover,1h,113307.404,122556.98800000001,113182.0,2025-08-01 22:00:00,-11.510232482176,stop_loss,0.9876097399845503
BTCUSDT,LONG,115180.2,2025-07-25 08:00:00,0.004349366682506008,MovingAverageCrossover,1h,112876.59599999999,122091.012,112840.7,2025-08-02 15:00:00,-11.167089859097839,stop_loss,0.9917465053750341
BTCUSDT,SHORT,112330.39,2025-08-02 18:00:00,0.004432748032356223,MovingAverageCrossover,1h,114576.9978,105590.56659999999,114890.78,2025-08-04 00:00:00,-12.356777928791727,stop_loss,1.0072141942271788
BTCUSDT,LONG,115301.0,2025-08-04 16:00:00,0.004313184416005651,MovingAverageCrossover,1h,112994.98,122219.06000000001,112942.0,2025-08-05 15:00:00,-11.15925618801971,stop_loss,0.9844541506623778
BTCUSDT,SHORT,109368.17,2025-07-07 02:00:00,0.00457171405537827,MovingAverageCrossover,2h,111555.5334,102806.07979999999,111650.25,2025-07-09 18:00:00,-11.443450228709146,stop_loss,1.0104330172114977
BTCUSDT,LONG,119100.58,2025-07-14 00:00:00,0.004193328256575783,MovingAverageCrossover,2h,116718.5684,126246.61480000001,116378.56,2025-07-15 14:00:00,-12.401764712560594,stop_loss,0.9874413315961648
BTCUSDT,SHORT,114794.67,2025-07-25 06:00:00,0.00434521689249977,MovingAverageCrossover,2h,117090.5634,107906.9898,117138.07,2025-07-25 20:00:00,-11.190379325655757,stop_loss,1.007798059771757
BTCUSDT,LONG,119235.09,2025-07-27 20:00:00,0.004178704610250672,MovingAverageCrossover,2h,116850.3882,126389.1954,116231.95,2025-07-30 18:00:00,-13.53318216883828,stop_loss,0.9839472056100794
BTCUSDT,SHORT,120758.73,2025-07-14 02:00:00,0.004135749253810176,MovingAverageCrossover,2h,123173.9046,113513.20619999999,113322.57,2025-08-01 18:00:00,29.785991609407116,take_profit,0.968101561805916
BTCUSDT,LONG,115931.37,2025-07-25 08:00:00,0.004302612306340696,MovingAverageCrossover,2h,113612.7426,122887.2522,113322.57,2025-08-01 18:00:00,-12.211045808302648,stop_loss,0.9863908235210914
BTCUSDT,SHORT,119553.4,2025-07-28 04:00:00,0.0041675788416444355,MovingAverageCrossover,2h,121944.468,112380.19599999998,112222.31,2025-08-02 18:00:00,29.586952025187973,take_profit,0.9659435450031166
BTCUSDT,SHORT,108697.74,2025-07-09 04:00:00,0.004599911644897124,MovingAverageCrossover,4h,110871.69480000001,102175.8756,111650.25,2025-07-09 16:00:00,-14.594866415805859,stop_loss,1.0135812851306751
BTCUSDT,SHORT,109019.13,2025-07-07 01:45:00,0.004586351037657335,BollingerBandStrategy,15m,111199.5126,102477.9822,111396.0,2025-07-09 19:30:00,-11.912061351067445,stop_loss,1.0109011601908764
BTCUSDT,SHORT,108416.44,2025-07-07 12:15:00,0.004611846690409683,BollingerBandStrategy,15m,110584.7688,101911.4536,111396.0,2025-07-09 19:30:00,-14.75501519880194,stop_loss,1.013741273924877
BTCUSDT,SHORT,108319.92,2025-07-07 12:45:00,0.004615956141769677,BollingerBandStrategy,15m,110486.3184,101820.7248,111396.0,2025-07-09 19:30:00,-15.21324941894345,stop_loss,1.0141990503685752
BTCUSDT,SHORT,108144.0,2025-07-07 13:30:00,0.0046234650096168076,BollingerBandStrategy,15m,110306.88,101655.36,111396.0,2025-07-09 19:30:00,-16.050543719485134,stop_loss,1.015035508211274
BTCUSDT,SHORT,108907.37,2025-07-08 11:15:00,0.004591057519798706,BollingerBandStrategy,15m,111085.5174,102372.92779999999,111396.0,2025-07-09 19:30:00,-12.436868918972172,stop_loss,1.0114254434754966
BTCUSDT,SHORT,108792.11,2025-07-09 01:15:00,0.0045959215240884655,BollingerBandStrategy,15m,110967.9522,102264.58339999999,111396.0,2025-07-09 19:30:00,-12.97924137145607,stop_loss,1.0119672740973589
BTCUSDT,SHORT,109332.82,2025-07-09 12:45:00,0.004573192203402418,BollingerBandStrategy,15m,111519.47640000001,102772.8508,111650.25,2025-07-09 19:45:00,-11.608650860738765,stop_loss,1.010598052807931
BTCUSDT,SHORT,109572.01,2025-07-09 13:15:00,0.004563209162631953,BollingerBandStrategy,15m,111763.45019999999,102997.68939999999,112389.33,2025-07-10 16:15:00,-13.868876458504353,stop_loss,1.012856020438066
BTCUSDT,SHORT,111351.12,2025-07-10 07:15:00,0.004447662658965863,BollingerBandStrategy,15m,113578.1424,104670.05279999999,113604.73,2025-07-10 17:30:00,-11.023824778832985,stop_loss,1.0005277339609258
BTCUSDT,LONG,108488.85,2025-07-07 12:30:00,0.004608768550869513,BollingerBandStrategy,15m,106319.073,114998.18100000001,115596.79,2025-07-10 21:15:00,31.726091483133924,take_profit,1.0327588503334675
BTCUSDT,LONG,108420.0,2025-07-07 13:15:00,0.004611695259177273,BollingerBandStrategy,15m,106251.59999999999,114925.20000000001,115596.79,2025-07-10 21:15:00,32.064071250691725,take_profit,1.0330971684191106
BTCUSDT,LONG,108415.51,2025-07-07 13:45:00,0.004611886251330645,BollingerBandStrategy,15m,106247.19979999999,114920.4406,115596.79,2025-07-10 21:15:00,32.08612725245677,take_profit,1.0331192464989556
BTCUSDT,LONG,108884.11,2025-07-08 11:00:00,0.004592038268944844,BollingerBandStrategy,15m,106706.4278,115417.1566,115596.79,2025-07-10 21:15:00,29.794058563733465,take_profit,1.0308248834471807
BTCUSDT,LONG,109065.11,2025-07-09 01:00:00,0.004584417509870938,BollingerBandStrategy,15m,106883.8078,115609.0166,116347.04,2025-07-10 21:30:00,32.350023990256794,take_profit,1.0333834073976544
BTCUSDT,LONG,109376.03,2025-07-09 12:00:00,0.004571385522038055,BollingerBandStrategy,15m,107188.5094,115938.59180000001,116347.04,2025-07-10 21:30:00,30.835307013794495,take_profit,1.0318671741879824
BTCUSDT,LONG,109686.5,2025-07-09 13:00:00,0.004558446116887676,BollingerBandStrategy,15m,107492.77,116267.69,116347.04,2025-07-10 21:30:00,29.331350986675634,take_profit,1.0303617126993752
BTCUSDT,LONG,111394.53,2025-07-10 07:00:00,0.0044459294227286285,BollingerBandStrategy,15m,109166.6394,118078.20180000001,118155.0,2025-07-11 06:15:00,29.03601147507369,take_profit,1.0205610094005282
BTCUSDT,SHORT,116494.0,2025-07-11 03:00:00,0.004334274167967423,BollingerBandStrategy,15m,118823.88,109504.36,119068.88,2025-07-13 14:15:00,-12.181229975331988,stop_loss,1.02099410571601
BTCUSDT,SHORT,117930.49,2025-07-12 10:00:00,0.004293789803611862,BollingerBandStrategy,15m,120289.09980000001,110854.6606,121350.47,2025-07-14 03:30:00,-15.712097398802937,stop_loss,1.027422146246458
BTCUSDT,SHORT,118137.09,2025-07-13 12:30:00,0.004286280756508821,BollingerBandStrategy,15m,120499.8318,111048.86459999999,121350.47,2025-07-14 03:30:00,-14.799959777201586,stop_loss,1.0265109198512516
BTCUSDT,SHORT,118201.44,2025-07-13 13:00:00,0.0042839472640684466,BollingerBandStrategy,15m,120565.4688,111109.3536,121350.47,2025-07-14 03:30:00,-14.516506202416327,stop_loss,1.0262277494468708
BTCUSDT,LONG,122342.23,2025-07-14 05:15:00,0.004115571915186302,BollingerBandStrategy,15m,119895.3854,129682.7638,119826.01,2025-07-14 15:45:00,-11.352345171724178,stop_loss,0.9966608072940959
BTCUSDT,LONG,119320.01,2025-07-15 01:30:00,0.004215056875797084,BollingerBandStrategy,15m,116933.60979999999,126479.2106,116915.86,2025-07-15 04:00:00,-11.129376616100942,stop_loss,0.9957476281534062
BTCUSDT,LONG,118412.01,2025-07-13 12:45:00,0.004276329195804975,BollingerBandStrategy,15m,116043.7698,125516.7306,116035.78,2025-07-15 15:15:00,-11.164117654216593,stop_loss,1.0025759292689536
BTCUSDT,SHORT,116424.59,2025-07-15 12:30:00,0.004315103533882934,BollingerBandStrategy,15m,118753.0818,109439.11459999999,118773.29,2025-07-16 08:30:00,-11.14978687318061,stop_loss,1.0149032031497742
BTCUSDT,SHORT,117494.12,2025-07-15 03:00:00,0.00428055998522034,BollingerBandStrategy,15m,119844.0024,110444.47279999999,119899.99,2025-07-16 20:30:00,-11.314650579635096,stop_loss,1.0161797279929958
BTCUSDT,LONG,116676.0,2025-07-11 02:45:00,0.0043275132411395405,BollingerBandStrategy,15m,114342.48,123676.56000000001,133321.81,2025-07-17 18:15:00,70.95309435146208,take_profit,1.081868833030887
BTCUSDT,LONG,118158.79,2025-07-12 09:45:00,0.004285493576034002,BollingerBandStrategy,15m,115795.6142,125248.3174,133321.81,2025-07-17 18:15:00,63.90330630747794,take_profit,1.0777184957971764
BTCUSDT,LONG,118190.03,2025-07-13 12:15:00,0.004284360833963327,BollingerBandStrategy,15m,115826.2294,125281.4318,133321.81,2025-07-17 18:15:00,63.752438103575535,take_profit,1.077567476574051
BTCUSDT,SHORT,122320.38,2025-07-14 05:30:00,0.004116307076786901,BollingerBandStrategy,15m,124766.78760000001,114981.1572,133321.81,2025-07-17 18:15:00,-46.337565919597985,stop_loss,1.0523017558223016
BTCUSDT,SHORT,119102.0,2025-07-15 01:15:00,0.004222772317599006,BollingerBandStrategy,15m,121484.04000000001,111955.87999999999,133321.81,2025-07-17 18:15:00,-61.112948306688374,stop_loss,1.0659282771708711
BTCUSDT,SHORT,118547.83,2025-07-15 01:45:00,0.004242512313980583,BollingerBandStrategy,15m,120918.7866,111434.9602,133321.81,2025-07-17 18:15:00,-63.747352125720695,stop_loss,1.0685600492178566
BTCUSDT,LONG,117955.36,2025-07-15 02:15:00,0.004263821742146154,BollingerBandStrategy,15m,115596.2528,125032.68160000001,133321.81,2025-07-17 18:15:00,64.4484025488508,take_profit,1.0714010607509552
BTCUSDT,LONG,117468.08,2025-07-15 03:15:00,0.004281508887952172,BollingerBandStrategy,15m,115118.7184,124516.16480000001,133321.81,2025-07-17 18:15:00,66.80412675915042,take_profit,1.0737591430435476
BTCUSDT,LONG,117229.29,2025-07-15 12:45:00,0.004285483258832939,BollingerBandStrategy,15m,114884.7042,124263.0474,133321.81,2025-07-17 18:15:00,67.8904925079021,take_profit,1.0737325445321777
BTCUSDT,LONG,119470.17,2025-07-16 15:15:00,0.004195762544855355,BollingerBandStrategy,15m,117080.7666,126638.3802,133321.81,2025-07-17 18:15:00,57.0575371754964,take_profit,1.060655121323824
BTCUSDT,SHORT,118897.33,2025-07-16 15:30:00,0.00421597746991881,BollingerBandStrategy,15m,121275.2766,111763.4902,133321.81,2025-07-17 18:15:00,-61.876632907016756,stop_loss,1.0633502117222982
BTCUSDT,LONG,119101.54,2025-07-24 14:45:00,0.004297085301409745,BollingerBandStrategy,15m,116719.50919999999,126247.6324,116635.4,2025-07-25 02:30:00,-11.610195685091938,stop_loss,1.012981739873311
BTCUSDT,LONG,118464.23,2025-07-20 14:00:00,0.004320202620734248,BollingerBandStrategy,15m,116094.9454,125572.08380000001,116028.32,2025-07-25 03:15:00,-11.536680094925371,stop_loss,1.0130553290526567
BTCUSDT,LONG,117622.11,2025-07-23 14:00:00,0.004351133276807096,BollingerBandStrategy,15m,115269.6678,124679.4366,115237.93,2025-07-25 04:00:00,-11.387090004780609,stop_loss,1.0132050688826315
BTCUSDT,LONG,117448.21,2025-07-25 01:30:00,0.004357575793698897,BollingerBandStrategy,15m,115099.2458,124495.10260000001,114794.67,2025-07-25 07:45:00,-12.575017623758725,stop_loss,1.0120159521469179
BTCUSDT,LONG,118444.82,2025-07-28 14:00:00,0.004301024120251412,BollingerBandStrategy,15m,116075.92360000001,125551.50920000001,115919.88,2025-07-30 19:30:00,-11.867836069823095,stop_loss,1.008008227635486
BTCUSDT,LONG,118113.01,2025-07-28 15:00:00,0.00431310680964643,BollingerBandStrategy,15m,115750.74979999999,125199.79060000001,113700.0,2025-07-31 02:15:00,-20.033617754033404,stop_loss,0.9998342719956361
